candidate_id,location_score,exp_score,engagement_score,consulting_penalty,is_honeypot,yoe,notice_days,country,current_title
CAND_0091906,1.0,0.8,0.504,1.0,False,10.7,150,India,Marketing Manager
CAND_0091907,0.1,1.0,0.402,1.0,False,5.4,60,Singapore,HR Manager
CAND_0091908,1.0,0.4,0.6739999999999999,1.0,False,2.1,90,India,Senior Software Engineer
CAND_0091909,1.0,1.0,0.75,1.0,False,6.9,45,India,Machine Learning Engineer
CAND_0091910,0.1,0.8,0.692,1.0,False,10.3,60,Canada,Mechanical Engineer
CAND_0091911,0.6,0.8,0.336,1.0,False,4.5,90,UK,HR Manager
CAND_0091912,1.0,1.0,0.6779999999999999,1.0,False,5.7,90,India,QA Engineer
CAND_0091913,1.0,0.6,0.728,1.0,False,12.6,60,India,Accountant
CAND_0091914,1.0,1.0,0.47000000000000003,1.0,False,7.8,120,India,Senior Software Engineer
CAND_0091915,0.1,0.4,0.504,1.0,False,3.8,150,Germany,Civil Engineer
CAND_0091916,1.0,0.8,0.36800000000000005,1.0,False,4.6,90,India,Business Analyst
CAND_0091917,0.1,0.6,0.17400000000000002,1.0,False,12.1,90,UK,Content Writer
CAND_0091918,1.0,1.0,0.718,1.0,False,5.6,90,India,QA Engineer
CAND_0091919,1.0,0.8,0.45,1.0,False,4.6,30,India,Frontend Engineer
CAND_0091920,1.0,1.0,0.732,1.0,False,5.0,60,India,Analytics Engineer
CAND_0091921,1.0,0.4,0.6080000000000001,1.0,False,1.2,60,India,Content Writer
CAND_0091922,1.0,0.8,0.112,1.0,False,11.5,120,India,Project Manager
CAND_0091923,0.1,0.8,0.218,1.0,False,4.5,120,UAE,Civil Engineer
CAND_0091924,1.0,0.4,0.37600000000000006,0.2,False,2.7,120,India,Software Engineer
CAND_0091925,1.0,0.4,0.6539999999999999,1.0,False,2.9,60,India,Civil Engineer
CAND_0091926,0.1,1.0,0.464,1.0,False,5.7,30,Singapore,Accountant
CAND_0091927,1.0,1.0,0.6539999999999999,1.0,False,7.9,120,India,Software Engineer
CAND_0091928,1.0,0.8,0.34800000000000003,1.0,False,9.1,90,India,Graphic Designer
CAND_0091929,1.0,0.6,0.5780000000000001,1.0,False,13.8,60,India,Customer Support
CAND_0091930,0.1,1.0,0.5700000000000001,1.0,False,6.9,90,Singapore,DevOps Engineer
CAND_0091931,0.1,0.4,0.6779999999999999,0.2,False,2.1,120,Australia,Cloud Engineer
CAND_0091932,0.1,0.4,0.28800000000000003,1.0,False,2.4,120,Singapore,HR Manager
CAND_0091933,1.0,1.0,0.49799999999999994,1.0,False,6.9,60,India,Marketing Manager
CAND_0091934,1.0,0.8,0.808,0.2,False,4.0,30,India,Software Engineer
CAND_0091935,1.0,0.8,0.114,1.0,False,9.1,120,India,Civil Engineer
CAND_0091936,1.0,1.0,0.44400000000000006,1.0,False,5.0,150,India,Project Manager
CAND_0091937,1.0,0.6,0.442,1.0,False,13.9,60,India,Business Analyst
CAND_0091938,0.1,0.4,0.414,1.0,False,2.3,30,Canada,Project Manager
CAND_0091939,1.0,1.0,0.5780000000000001,1.0,False,7.2,30,India,DevOps Engineer
CAND_0091940,1.0,0.4,0.6760000000000002,1.0,False,2.2,30,India,Content Writer
CAND_0091941,0.6,1.0,0.48600000000000004,1.0,False,5.2,30,UAE,.NET Developer
CAND_0091942,1.0,0.6,0.758,1.0,False,12.6,30,India,Civil Engineer
CAND_0091943,1.0,1.0,0.424,1.0,False,6.0,150,India,Business Analyst
CAND_0091944,1.0,0.4,0.41,0.2,False,2.0,120,India,Mobile Developer
CAND_0091945,1.0,0.4,0.35800000000000004,1.0,False,3.4,120,India,Mechanical Engineer
CAND_0091946,1.0,0.8,0.406,1.0,False,9.2,90,India,Content Writer
CAND_0091947,0.1,0.6,0.23600000000000002,1.0,False,13.3,90,USA,Graphic Designer
CAND_0091948,1.0,1.0,0.202,1.0,False,7.9,120,India,Frontend Engineer
CAND_0091949,1.0,1.0,0.6900000000000002,1.0,False,8.1,90,India,Operations Manager
CAND_0091950,1.0,0.4,0.452,0.2,False,2.7,150,India,Cloud Engineer
CAND_0091951,1.0,0.6,0.48800000000000004,1.0,False,13.0,30,India,HR Manager
CAND_0091952,1.0,0.8,0.286,1.0,False,11.6,60,India,Sales Executive
CAND_0091953,1.0,0.6,0.268,1.0,False,13.5,90,India,Customer Support
CAND_0091954,1.0,1.0,0.35800000000000004,1.0,False,5.1,90,India,Project Manager
CAND_0091955,1.0,0.8,0.434,1.0,False,10.9,90,India,Civil Engineer
CAND_0091956,0.1,0.4,0.5780000000000001,0.2,False,2.7,60,USA,Marketing Manager
CAND_0091957,1.0,0.8,0.37200000000000005,1.0,False,11.0,90,India,Graphic Designer
CAND_0091958,1.0,1.0,0.374,1.0,False,8.7,150,India,HR Manager
CAND_0091959,1.0,0.8,0.348,1.0,False,11.4,60,India,Graphic Designer
CAND_0091960,1.0,0.8,0.528,1.0,False,4.1,90,India,DevOps Engineer
CAND_0091961,1.0,0.4,0.392,0.2,False,2.2,30,India,Operations Manager
CAND_0091962,1.0,0.8,0.544,1.0,False,9.7,90,India,HR Manager
CAND_0091963,1.0,1.0,0.494,1.0,False,7.4,60,India,Customer Support
CAND_0091964,0.6,0.8,0.6599999999999999,1.0,False,10.5,60,USA,Project Manager
CAND_0091965,1.0,0.4,0.506,1.0,False,3.8,150,India,Cloud Engineer
CAND_0091966,1.0,0.4,0.38,1.0,False,2.0,90,India,Mechanical Engineer
CAND_0091967,1.0,1.0,0.5640000000000001,1.0,False,9.0,90,India,Frontend Engineer
CAND_0091968,1.0,1.0,0.342,1.0,False,6.6,120,India,Software Engineer
CAND_0091969,1.0,0.8,0.292,1.0,False,11.6,60,India,Content Writer
CAND_0091970,1.0,0.6,0.548,1.0,False,13.7,30,India,Accountant
CAND_0091971,1.0,0.8,0.358,1.0,False,11.8,60,India,HR Manager
CAND_0091972,1.0,0.6,0.49000000000000005,1.0,False,14.4,150,India,Operations Manager
CAND_0091973,1.0,0.4,0.538,1.0,False,3.3,90,India,Cloud Engineer
CAND_0091974,1.0,0.4,0.6740000000000002,0.2,False,1.9,90,India,Accountant
CAND_0091975,1.0,0.8,0.5740000000000001,1.0,False,11.8,150,India,Mechanical Engineer
CAND_0091976,1.0,1.0,0.6599999999999999,1.0,False,6.4,150,India,Software Engineer
CAND_0091977,0.6,1.0,0.522,1.0,False,7.5,90,USA,Java Developer
CAND_0091978,1.0,1.0,0.78,1.0,False,7.6,60,India,Customer Support
CAND_0091979,1.0,0.4,0.274,1.0,False,1.0,90,India,HR Manager
CAND_0091980,1.0,0.4,0.6120000000000001,0.2,False,2.5,30,India,Cloud Engineer
CAND_0091981,1.0,0.4,0.48400000000000004,1.0,False,2.7,30,India,Operations Manager
CAND_0091982,1.0,0.6,0.112,1.0,False,12.1,120,India,Operations Manager
CAND_0091983,1.0,0.8,0.35000000000000003,1.0,False,10.1,90,India,Business Analyst
CAND_0091984,0.1,0.4,0.6559999999999999,1.0,False,1.4,150,USA,DevOps Engineer
CAND_0091985,1.0,0.8,0.222,1.0,False,10.1,120,India,Customer Support
CAND_0091986,1.0,0.8,0.6300000000000001,1.0,False,4.8,120,India,Software Engineer
CAND_0091987,1.0,0.4,0.512,1.0,False,2.5,120,India,Software Engineer
CAND_0091988,1.0,1.0,0.43400000000000005,1.0,False,8.7,120,India,Software Engineer
CAND_0091989,1.0,1.0,0.454,1.0,False,8.8,60,India,Project Manager
CAND_0091990,0.1,0.6,0.6300000000000001,1.0,False,14.5,150,Germany,Business Analyst
CAND_0091991,1.0,0.4,0.336,1.0,False,3.2,90,India,QA Engineer
CAND_0091992,1.0,0.4,0.696,1.0,False,2.3,90,India,Operations Manager
CAND_0091993,0.1,0.4,0.6300000000000001,0.2,False,3.7,120,Singapore,Operations Manager
CAND_0091994,1.0,0.8,0.51,1.0,False,11.1,60,India,Graphic Designer
CAND_0091995,0.1,0.4,0.494,1.0,False,3.7,90,USA,Cloud Engineer
CAND_0091996,0.1,1.0,0.338,1.0,False,9.0,150,Singapore,Sales Executive
CAND_0091997,1.0,0.8,0.39999999999999997,0.2,False,4.2,150,India,Java Developer
CAND_0091998,0.1,0.4,0.314,1.0,False,3.0,60,UK,Accountant
CAND_0091999,1.0,1.0,0.16,1.0,False,7.1,120,India,Graphic Designer
CAND_0092000,1.0,1.0,0.356,1.0,False,5.6,150,India,DevOps Engineer
CAND_0092001,1.0,0.8,0.47,1.0,False,10.0,90,India,Customer Support
CAND_0092002,0.1,0.4,0.37399999999999994,0.2,False,2.2,60,USA,Content Writer
CAND_0092003,1.0,1.0,0.5660000000000001,1.0,False,5.1,120,India,Senior Software Engineer
CAND_0092004,1.0,0.4,0.514,1.0,False,2.8,60,India,Civil Engineer
CAND_0092005,1.0,1.0,0.49999999999999994,1.0,False,8.9,150,India,Civil Engineer
CAND_0092006,1.0,1.0,0.25,1.0,False,5.5,120,India,Mobile Developer
CAND_0092007,0.6,0.4,0.6619999999999999,1.0,False,1.8,60,Singapore,Mechanical Engineer
CAND_0092008,0.6,0.8,0.388,1.0,False,10.3,90,USA,Marketing Manager
CAND_0092009,1.0,0.8,0.396,1.0,False,10.3,150,India,Customer Support
CAND_0092010,1.0,0.8,0.314,1.0,False,10.7,120,India,Marketing Manager
CAND_0092011,1.0,1.0,0.23200000000000004,1.0,False,6.6,90,India,Java Developer
CAND_0092012,0.1,0.4,0.34,1.0,False,1.3,90,Canada,Marketing Manager
CAND_0092013,1.0,0.6,0.37000000000000005,1.0,False,14.0,90,India,Project Manager
CAND_0092014,1.0,0.6,0.5920000000000001,1.0,False,14.3,150,India,Mechanical Engineer
CAND_0092015,1.0,0.8,0.5740000000000001,1.0,False,9.4,60,India,Accountant
CAND_0092016,0.6,0.6,0.376,1.0,False,13.3,30,Singapore,Sales Executive
CAND_0092017,1.0,0.8,0.446,1.0,False,11.7,60,India,Marketing Manager
CAND_0092018,1.0,0.8,0.39,1.0,False,4.8,90,India,Project Manager
CAND_0092019,1.0,1.0,0.6439999999999999,1.0,False,8.8,60,India,Customer Support
CAND_0092020,0.6,1.0,0.44,1.0,False,8.7,90,Australia,Marketing Manager
CAND_0092021,1.0,0.4,0.28,1.0,False,1.9,120,India,Software Engineer
CAND_0092022,1.0,1.0,0.6559999999999999,1.0,False,5.8,30,India,Content Writer
CAND_0092023,1.0,0.8,0.256,1.0,False,10.3,90,India,Accountant
CAND_0092024,1.0,0.4,0.442,1.0,False,1.9,150,India,Project Manager
CAND_0092025,1.0,1.0,0.29600000000000004,1.0,False,7.0,90,India,HR Manager
CAND_0092026,1.0,1.0,0.534,1.0,False,7.7,60,India,Sales Executive
CAND_0092027,0.1,0.6,0.5780000000000001,1.0,False,12.7,30,UAE,Accountant
CAND_0092028,0.1,1.0,0.314,1.0,False,7.3,30,USA,Marketing Manager
CAND_0092029,1.0,0.4,0.52,1.0,False,3.3,150,India,HR Manager
CAND_0092030,0.6,0.6,0.188,1.0,False,14.0,150,USA,Mechanical Engineer
CAND_0092031,1.0,1.0,0.55,1.0,False,5.6,60,India,Civil Engineer
CAND_0092032,0.1,1.0,0.44400000000000006,1.0,False,7.5,120,USA,Java Developer
CAND_0092033,1.0,1.0,0.526,1.0,False,5.2,60,India,Operations Manager
CAND_0092034,0.6,0.6,0.27,1.0,False,14.6,90,Australia,Project Manager
CAND_0092035,1.0,0.6,0.6760000000000002,1.0,False,13.6,30,India,Sales Executive
CAND_0092036,1.0,1.0,0.6859999999999999,1.0,False,8.5,90,India,Content Writer
CAND_0092037,1.0,1.0,0.16200000000000003,1.0,False,5.2,90,India,Mechanical Engineer
CAND_0092038,1.0,1.0,0.276,1.0,False,6.0,90,India,Accountant
CAND_0092039,0.6,1.0,0.534,0.2,False,5.6,120,UAE,HR Manager
CAND_0092040,1.0,0.8,0.6719999999999999,1.0,False,9.2,150,India,Marketing Manager
CAND_0092041,1.0,1.0,0.6519999999999999,1.0,False,5.2,120,India,Backend Engineer
CAND_0092042,0.1,0.6,0.6859999999999999,1.0,False,12.3,60,Singapore,Customer Support
CAND_0092043,1.0,1.0,0.6340000000000001,1.0,False,6.1,150,India,Sales Executive
CAND_0092044,1.0,0.6,0.434,1.0,False,12.3,90,India,HR Manager
CAND_0092045,1.0,0.8,0.34800000000000003,0.2,False,4.9,120,India,HR Manager
CAND_0092046,1.0,1.0,0.528,1.0,False,8.3,60,India,Accountant
CAND_0092047,1.0,0.4,0.706,0.2,False,2.3,90,India,Graphic Designer
CAND_0092048,1.0,0.6,0.35000000000000003,1.0,False,13.0,150,India,Project Manager
CAND_0092049,1.0,0.4,0.162,1.0,False,1.6,120,India,Business Analyst
CAND_0092050,1.0,1.0,0.5700000000000001,1.0,False,6.6,30,India,Mobile Developer
CAND_0092051,1.0,0.6,0.396,1.0,False,13.3,30,India,Customer Support
CAND_0092052,0.1,0.4,0.5900000000000001,1.0,False,3.6,90,Australia,HR Manager
CAND_0092053,1.0,1.0,0.658,1.0,False,5.0,90,India,Project Manager
CAND_0092054,0.6,0.6,0.42000000000000004,1.0,False,14.6,150,USA,Business Analyst
CAND_0092055,1.0,0.4,0.6300000000000001,1.0,False,3.5,60,India,Mechanical Engineer
CAND_0092056,1.0,0.4,0.542,1.0,False,1.8,90,India,Content Writer
CAND_0092057,0.1,1.0,0.334,1.0,False,8.4,90,Canada,.NET Developer
CAND_0092058,1.0,1.0,0.45,1.0,False,7.9,60,India,Cloud Engineer
CAND_0092059,1.0,0.4,0.456,1.0,False,1.3,150,India,Mobile Developer
CAND_0092060,1.0,0.6,0.526,1.0,False,13.7,30,India,Content Writer
CAND_0092061,0.1,0.4,0.252,1.0,False,3.8,120,UAE,Sales Executive
CAND_0092062,0.1,0.4,0.6340000000000001,0.2,False,2.8,150,USA,Software Engineer
CAND_0092063,1.0,0.4,0.75,1.0,False,1.3,60,India,Mechanical Engineer
CAND_0092064,1.0,0.8,0.5800000000000001,1.0,False,4.5,90,India,Civil Engineer
CAND_0092065,1.0,1.0,0.45999999999999996,1.0,False,9.0,90,India,QA Engineer
CAND_0092066,1.0,0.8,0.40599999999999997,1.0,False,4.9,150,India,Frontend Engineer
CAND_0092067,1.0,0.6,0.724,1.0,False,13.2,30,India,Graphic Designer
CAND_0092068,1.0,0.4,0.718,1.0,False,1.4,60,India,Graphic Designer
CAND_0092069,0.6,0.8,0.158,1.0,False,9.4,150,Germany,Mechanical Engineer
CAND_0092070,0.1,1.0,0.658,1.0,False,5.9,30,Canada,Business Analyst
CAND_0092071,1.0,0.6,0.516,1.0,False,13.2,60,India,Customer Support
CAND_0092072,1.0,0.8,0.42000000000000004,1.0,False,4.8,90,India,Sales Executive
CAND_0092073,1.0,0.6,0.6020000000000001,1.0,False,13.7,60,India,Operations Manager
CAND_0092074,0.1,0.4,0.462,1.0,False,3.7,150,USA,QA Engineer
CAND_0092075,0.6,0.8,0.23,1.0,False,10.4,120,Australia,Content Writer
CAND_0092076,1.0,1.0,0.54,1.0,False,9.0,90,India,Software Engineer
CAND_0092077,1.0,0.4,0.28,1.0,False,2.0,150,India,Java Developer
CAND_0092078,1.0,1.0,0.416,1.0,False,6.4,30,India,Mechanical Engineer
CAND_0092079,0.1,1.0,0.512,1.0,False,7.4,30,Australia,Software Engineer
CAND_0092080,1.0,1.0,0.49599999999999994,1.0,False,8.4,150,India,Mechanical Engineer
CAND_0092081,1.0,1.0,0.432,1.0,False,7.6,120,India,Java Developer
CAND_0092082,1.0,0.8,0.47000000000000003,1.0,False,9.6,150,India,Content Writer
CAND_0092083,0.1,1.0,0.466,1.0,False,8.9,30,USA,Java Developer
CAND_0092084,1.0,1.0,0.158,1.0,False,7.7,150,India,Customer Support
CAND_0092085,1.0,0.4,0.15400000000000003,1.0,False,3.8,90,India,Marketing Manager
CAND_0092086,1.0,1.0,0.34600000000000003,1.0,False,6.3,90,India,Frontend Engineer
CAND_0092087,1.0,0.8,0.348,1.0,False,4.0,60,India,Project Manager
CAND_0092088,1.0,1.0,0.668,1.0,False,7.7,90,India,Project Manager
CAND_0092089,1.0,1.0,0.274,0.2,False,5.0,90,India,Operations Manager
CAND_0092090,1.0,1.0,0.72,1.0,False,7.1,30,India,Mobile Developer
CAND_0092091,0.1,0.8,0.722,1.0,False,10.3,60,Australia,Customer Support
CAND_0092092,0.1,0.4,0.506,1.0,False,2.1,30,USA,Frontend Engineer
CAND_0092093,1.0,0.8,0.6160000000000001,1.0,False,9.2,150,India,Graphic Designer
CAND_0092094,1.0,1.0,0.19,1.0,False,7.9,120,India,Accountant
CAND_0092095,1.0,0.4,0.6240000000000001,1.0,False,3.0,90,India,Analytics Engineer
CAND_0092096,1.0,1.0,0.7,1.0,False,7.1,60,India,Content Writer
CAND_0092097,1.0,0.8,0.29200000000000004,1.0,False,11.7,90,India,Graphic Designer
CAND_0092098,1.0,0.8,0.20400000000000001,1.0,False,11.6,90,India,Project Manager
CAND_0092099,1.0,0.6,0.53,1.0,False,13.5,30,India,Civil Engineer
CAND_0092100,1.0,1.0,0.456,1.0,False,6.6,150,India,Java Developer
CAND_0092101,1.0,0.6,0.37799999999999995,1.0,False,13.0,60,India,Civil Engineer
CAND_0092102,1.0,1.0,0.294,1.0,False,5.6,60,India,Operations Manager
CAND_0092103,1.0,0.8,0.494,1.0,False,9.1,90,India,.NET Developer
CAND_0092104,1.0,0.6,0.39199999999999996,1.0,False,13.7,60,India,Content Writer
CAND_0092105,1.0,0.8,0.49599999999999994,1.0,False,9.8,150,India,Mobile Developer
CAND_0092106,0.1,1.0,0.35800000000000004,1.0,False,6.5,150,Australia,Mobile Developer
CAND_0092107,1.0,0.8,0.786,1.0,False,10.5,30,India,Business Analyst
CAND_0092108,1.0,0.4,0.6100000000000001,1.0,False,2.4,60,India,Sales Executive
CAND_0092109,1.0,0.8,0.5860000000000001,1.0,False,4.4,120,India,Software Engineer
CAND_0092110,1.0,0.8,0.558,1.0,False,10.5,60,India,Civil Engineer
CAND_0092111,1.0,0.8,0.646,1.0,False,4.3,90,India,Business Analyst
CAND_0092112,1.0,0.6,0.48400000000000004,1.0,False,14.2,120,India,Mechanical Engineer
CAND_0092113,0.1,1.0,0.762,1.0,False,5.1,60,USA,DevOps Engineer
CAND_0092114,1.0,0.6,0.17800000000000002,1.0,False,14.2,120,India,Sales Executive
CAND_0092115,1.0,0.8,0.634,1.0,False,9.2,90,India,Frontend Engineer
CAND_0092116,1.0,0.8,0.558,1.0,False,11.1,90,India,Operations Manager
CAND_0092117,1.0,0.8,0.386,1.0,False,12.0,90,India,Accountant
CAND_0092118,1.0,0.8,0.37999999999999995,1.0,False,10.5,60,India,Graphic Designer
CAND_0092119,1.0,0.4,0.5680000000000001,1.0,False,3.1,90,India,QA Engineer
CAND_0092120,1.0,0.8,0.36600000000000005,1.0,False,10.9,150,India,Sales Executive
CAND_0092121,1.0,0.8,0.6900000000000002,1.0,False,9.3,90,India,Operations Manager
CAND_0092122,1.0,0.8,0.6159999999999999,1.0,False,10.2,60,India,HR Manager
CAND_0092123,0.6,0.6,0.332,1.0,False,12.9,60,USA,Sales Executive
CAND_0092124,0.6,0.6,0.264,1.0,False,14.6,90,USA,Project Manager
CAND_0092125,1.0,0.4,0.746,1.0,False,2.1,60,India,Senior Software Engineer
CAND_0092126,0.1,1.0,0.804,1.0,False,8.2,90,Germany,QA Engineer
CAND_0092127,0.6,0.8,0.464,1.0,False,4.9,60,USA,Operations Manager
CAND_0092128,1.0,0.4,0.502,1.0,False,3.6,90,India,Business Analyst
CAND_0092129,1.0,0.8,0.254,1.0,False,10.4,60,India,Sales Executive
CAND_0092130,0.1,1.0,0.39799999999999996,1.0,False,5.1,30,UAE,Content Writer
CAND_0092131,1.0,0.6,0.6519999999999999,1.0,False,13.3,120,India,Content Writer
CAND_0092132,1.0,1.0,0.22,1.0,False,5.5,120,India,Business Analyst
CAND_0092133,1.0,0.6,0.34600000000000003,1.0,False,12.2,90,India,Content Writer
CAND_0092134,0.1,0.4,0.4,0.2,False,2.9,90,USA,Project Manager
CAND_0092135,0.1,1.0,0.246,1.0,False,5.3,120,Germany,Graphic Designer
CAND_0092136,1.0,0.8,0.282,1.0,False,10.1,60,India,Marketing Manager
CAND_0092137,1.0,0.4,0.452,1.0,False,2.4,90,India,Data Engineer
CAND_0092138,1.0,0.4,0.29400000000000004,0.2,False,3.2,90,India,Business Analyst
CAND_0092139,1.0,0.8,0.6100000000000001,1.0,False,9.8,120,India,HR Manager
CAND_0092140,0.1,0.8,0.446,1.0,False,4.2,60,UK,Full Stack Developer
CAND_0092141,1.0,0.6,0.21600000000000003,1.0,False,14.1,90,India,Operations Manager
CAND_0092142,1.0,1.0,0.5880000000000001,1.0,False,8.2,60,India,Customer Support
CAND_0092143,1.0,0.6,0.452,1.0,False,13.6,60,India,Sales Executive
CAND_0092144,1.0,0.6,0.416,1.0,False,13.6,60,India,Customer Support
CAND_0092145,1.0,1.0,0.38999999999999996,1.0,False,8.7,60,India,Content Writer
CAND_0092146,1.0,0.6,0.374,1.0,False,13.1,30,India,Mechanical Engineer
CAND_0092147,0.1,1.0,0.6300000000000001,1.0,False,6.5,120,Canada,Frontend Engineer
CAND_0092148,0.6,0.4,0.28200000000000003,1.0,False,1.2,120,Canada,Project Manager
CAND_0092149,1.0,0.8,0.32600000000000007,1.0,False,10.9,90,India,Civil Engineer
CAND_0092150,0.1,0.8,0.394,1.0,False,4.6,90,Australia,Project Manager
CAND_0092151,1.0,1.0,0.6240000000000001,1.0,False,6.3,60,India,Operations Manager
CAND_0092152,0.1,0.6,0.16,1.0,False,14.0,120,Australia,Civil Engineer
CAND_0092153,1.0,0.4,0.6779999999999999,1.0,False,3.4,60,India,Full Stack Developer
CAND_0092154,1.0,0.8,0.5820000000000001,1.0,False,10.5,30,India,Accountant
CAND_0092155,0.6,1.0,0.534,1.0,False,7.1,150,USA,HR Manager
CAND_0092156,1.0,0.4,0.38600000000000007,1.0,False,3.1,120,India,QA Engineer
CAND_0092157,1.0,0.8,0.72,1.0,False,4.5,60,India,Marketing Manager
CAND_0092158,1.0,1.0,0.546,1.0,False,9.0,90,India,HR Manager
CAND_0092159,1.0,0.4,0.494,1.0,False,3.2,90,India,Mechanical Engineer
CAND_0092160,1.0,1.0,0.14200000000000002,1.0,False,5.9,120,India,Accountant
CAND_0092161,1.0,0.4,0.38000000000000006,1.0,False,2.2,120,India,Frontend Engineer
CAND_0092162,1.0,0.8,0.438,1.0,False,11.7,120,India,Content Writer
CAND_0092163,1.0,1.0,0.388,1.0,False,5.0,30,India,HR Manager
CAND_0092164,1.0,0.8,0.36999999999999994,1.0,False,11.7,60,India,Graphic Designer
CAND_0092165,1.0,0.4,0.29400000000000004,1.0,False,2.8,90,India,Accountant
CAND_0092166,1.0,0.8,0.35800000000000004,1.0,False,4.7,90,India,Mobile Developer
CAND_0092167,1.0,0.6,0.466,1.0,False,13.3,60,India,Customer Support
CAND_0092168,1.0,0.6,0.6400000000000001,1.0,False,14.2,30,India,Mechanical Engineer
CAND_0092169,1.0,0.4,0.11000000000000001,1.0,False,1.7,120,India,Customer Support
CAND_0092170,0.1,1.0,0.554,1.0,False,7.2,120,USA,Senior Software Engineer
CAND_0092171,1.0,0.4,0.37399999999999994,1.0,False,2.3,60,India,Data Engineer
CAND_0092172,1.0,0.8,0.498,1.0,False,9.6,30,India,Sales Executive
CAND_0092173,1.0,1.0,0.39199999999999996,1.0,False,8.1,120,India,Content Writer
CAND_0092174,1.0,0.8,0.3,1.0,False,4.9,60,India,Marketing Manager
CAND_0092175,1.0,0.4,0.414,1.0,False,1.1,30,India,Business Analyst
CAND_0092176,0.1,0.4,0.262,1.0,False,2.1,120,UAE,Project Manager
CAND_0092177,1.0,1.0,0.23000000000000004,1.0,False,6.5,90,India,Business Analyst
CAND_0092178,1.0,1.0,0.31,1.0,False,8.5,120,India,QA Engineer
CAND_0092179,1.0,0.6,0.5760000000000001,1.0,False,13.3,60,India,Operations Manager
CAND_0092180,1.0,0.4,0.34,1.0,False,2.5,120,India,Civil Engineer
CAND_0092181,1.0,0.8,0.728,1.0,False,4.6,45,India,Data Scientist
CAND_0092182,1.0,1.0,0.776,1.0,False,8.0,60,India,Project Manager
CAND_0092183,0.1,0.4,0.248,0.2,False,1.9,120,Germany,Civil Engineer
CAND_0092184,1.0,0.4,0.6100000000000001,1.0,False,2.9,120,India,DevOps Engineer
CAND_0092185,0.1,0.4,0.546,0.2,False,1.5,90,USA,.NET Developer
CAND_0092186,1.0,0.8,0.172,1.0,False,11.1,120,India,Marketing Manager
CAND_0092187,0.1,0.4,0.37400000000000005,1.0,False,1.1,150,USA,Content Writer
CAND_0092188,0.1,0.8,0.6559999999999999,1.0,False,11.9,60,Singapore,Mechanical Engineer
CAND_0092189,1.0,0.8,0.554,1.0,False,9.2,150,India,Graphic Designer
CAND_0092190,1.0,0.4,0.36600000000000005,1.0,False,1.5,150,India,Sales Executive
CAND_0092191,1.0,0.6,0.458,1.0,False,14.0,90,India,Project Manager
CAND_0092192,0.6,0.8,0.41200000000000003,1.0,False,11.0,90,USA,Content Writer
CAND_0092193,1.0,0.8,0.264,1.0,False,9.3,150,India,Mobile Developer
CAND_0092194,1.0,0.8,0.41,1.0,False,11.5,60,India,Sales Executive
CAND_0092195,1.0,0.8,0.398,1.0,False,9.4,60,India,Business Analyst
CAND_0092196,1.0,0.6,0.18000000000000002,1.0,False,13.4,90,India,Content Writer
CAND_0092197,0.1,0.6,0.14800000000000002,1.0,False,15.0,150,Germany,Content Writer
CAND_0092198,0.1,0.8,0.40199999999999997,1.0,False,4.8,30,Canada,Sales Executive
CAND_0092199,1.0,1.0,0.47600000000000003,1.0,False,6.6,30,India,Content Writer
CAND_0092200,1.0,1.0,0.516,1.0,False,5.3,150,India,Content Writer
CAND_0092201,0.1,1.0,0.38999999999999996,1.0,False,6.0,60,UAE,Cloud Engineer
CAND_0092202,1.0,1.0,0.692,1.0,False,5.4,60,India,QA Engineer
CAND_0092203,0.1,1.0,0.53,1.0,False,7.7,120,Germany,Full Stack Developer
CAND_0092204,1.0,0.4,0.28400000000000003,1.0,False,2.5,90,India,Business Analyst
CAND_0092205,1.0,0.8,0.748,1.0,False,9.6,60,India,Operations Manager
CAND_0092206,1.0,1.0,0.278,1.0,False,8.9,60,India,Content Writer
CAND_0092207,1.0,0.8,0.38200000000000006,0.2,False,4.5,120,India,Full Stack Developer
CAND_0092208,1.0,1.0,0.314,1.0,False,6.1,90,India,Senior Data Engineer
CAND_0092209,0.1,0.6,0.704,1.0,False,13.2,120,Singapore,Sales Executive
CAND_0092210,1.0,1.0,0.9259999999999999,1.0,False,5.6,30,India,Full Stack Developer
CAND_0092211,1.0,0.8,0.5740000000000001,1.0,False,4.4,60,India,Backend Engineer
CAND_0092212,0.6,1.0,0.312,1.0,False,6.9,120,UAE,Mobile Developer
CAND_0092213,0.1,0.4,0.6400000000000001,1.0,False,3.8,90,UK,Frontend Engineer
CAND_0092214,1.0,0.8,0.438,1.0,False,11.2,90,India,Marketing Manager
CAND_0092215,0.1,1.0,0.6700000000000002,1.0,False,7.0,90,Australia,Operations Manager
CAND_0092216,1.0,1.0,0.402,1.0,False,6.5,90,India,Full Stack Developer
CAND_0092217,1.0,0.8,0.43000000000000005,1.0,False,4.9,30,India,Project Manager
CAND_0092218,1.0,0.4,0.37000000000000005,1.0,False,2.0,30,India,Content Writer
CAND_0092219,0.6,0.6,0.236,1.0,False,12.4,60,UAE,HR Manager
CAND_0092220,1.0,0.8,0.23,1.0,False,11.8,120,India,Graphic Designer
CAND_0092221,1.0,0.4,0.734,1.0,False,1.1,90,India,Full Stack Developer
CAND_0092222,0.1,0.8,0.508,1.0,False,4.1,90,USA,Java Developer
CAND_0092223,0.1,1.0,0.238,1.0,False,6.5,60,USA,Sales Executive
